,sample_id,project_id,assembly_id,sample_name,sample_type,environment,isolation_source,technology,latitude_and_longitude,location,country,city,host,species,collected_date,platform,altitude,host_disease,data_type,download
76,CNS0700519,CNP0004049,CNA0054922,GOMC.bin.23,marine metagenome,Ocean,,metagenome,45.93 N 130.01 W,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__S012-15;s__,2011-07-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700519/
77,CNS0700600,CNP0004049,CNA0055003,GOMC.bin.104,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus_C;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700600/
78,CNS0700602,CNP0004049,CNA0055005,GOMC.bin.106,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Sulfolobales;f__Pyrodictiaceae;g__QNYQ01;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700602/
79,CNS0700523,CNP0004049,CNA0054926,GOMC.bin.27,marine metagenome,Ocean,,metagenome,45.93 N 130.01 W,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__4484-230;s__,2011-07-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700523/
80,CNS0700524,CNP0004049,CNA0054927,GOMC.bin.28,marine metagenome,Ocean,,metagenome,45.93 N 130.01 W,Pacific Ocean,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__DUPQ01;f__DUPQ01;g__JAFGUQ01;s__,2011-07-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700524/
81,CNS0700531,CNP0004049,CNA0054934,GOMC.bin.35,marine metagenome,Ocean,,metagenome,45.93 N 130.01 W,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__JAADEM01;s__,2011-07-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700531/
82,CNS0704556,CNP0004049,CNA0056133,GOMC.bin.4253,marine metagenome,Ocean,,metagenome,18.91 N 155.26 W,Pacific Ocean,,,,d__Bacteria;p__KSB1;c__UBA2214;o__CR04bin15;f__;g__;s__,2013-03-28,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704556/
83,CNS0700532,CNP0004049,CNA0054935,GOMC.bin.36,marine metagenome,Ocean,,metagenome,45.93 N 130.01 W,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__JAADIR01;s__,2011-07-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700532/
84,CNS0700533,CNP0004049,CNA0054936,GOMC.bin.37,marine metagenome,Ocean,,metagenome,45.93 N 130.01 W,Pacific Ocean,,,,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__Pontiellaceae;g__;s__,2011-07-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700533/
85,CNS0705070,CNP0004049,CNA0058147,GOMC.bin.4771,marine metagenome,Ocean,,metagenome,37.31 N 122.00 E,Pacific Ocean,,,,d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__GN15;f__FEB-12;g__;s__,2016-12-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0705070/
86,CNS0700534,CNP0004049,CNA0054937,GOMC.bin.38,marine metagenome,Ocean,,metagenome,45.93 N 130.01 W,Pacific Ocean,,,,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__WTKD01;f__;g__;s__,2011-07-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700534/
87,CNS0715654,CNP0004049,CNA0053948,GOMC.bin.6417,marine metagenome,Ocean,,metagenome,missing,China: Qingdao,,,,d__Bacteria;p__Chloroflexota;c__UBA5177;o__UBA5177;f__UBA5177;g__UBA5177;s__,not collected,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0715654/
88,CNS0715907,CNP0004049,CNA0054201,GOMC.bin.6670,marine metagenome,Ocean,,metagenome,missing,China: Qingdao,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Kiloniella;s__,not collected,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0715907/
89,CNS0700609,CNP0004049,CNA0055012,GOMC.bin.113,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Nitratifractor;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700609/
90,CNS0700610,CNP0004049,CNA0055013,GOMC.bin.114,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Sulfolobales;f__Ignisphaeraceae;g__JAADCV01;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700610/
91,CNS0706819,CNP0004049,CNA0058045,GOMC.bin.7992,marine metagenome,Ocean,,metagenome,8.68 N 84.03 W,Pacific Ocean,,,,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__;g__;s__,2011-03-25,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0706819/
92,CNS0700536,CNP0004049,CNA0054939,GOMC.bin.40,marine metagenome,Ocean,,metagenome,45.93 N 130.01 W,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1556;g__CG2-30-33-31;s__,2011-07-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700536/
93,CNS0700611,CNP0004049,CNA0055014,GOMC.bin.115,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Sulfolobales;f__Acidilobaceae;g__Caldisphaera;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700611/
94,CNS0700613,CNP0004049,CNA0055016,GOMC.bin.117,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__DRLX01;s__DRLX01 sp015493715,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700613/
95,CNS0707336,CNP0004049,CNA0061007,GOMC.bin.8509,marine metagenome,Ocean,,metagenome,17.48 S 149.80 W,Pacific Ocean,,,,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__;s__,2018-08-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707336/
96,CNS0707624,CNP0004049,CNA0062609,GOMC.bin.8797,marine metagenome,Ocean,,metagenome,15.15 N 64.00 E,Indian Ocean,,,,d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__JACNKJ01;f__JACNKJ01;g__;s__,2007-10-06,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707624/
97,CNS0700614,CNP0004049,CNA0055017,GOMC.bin.118,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__S012-15;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700614/
98,CNS0708124,CNP0004049,CNA0064990,GOMC.bin.9297,marine metagenome,Ocean,,metagenome,20.75 N 58.66 E,Indian Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA12077;g__;s__,2018-02-25,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708124/
99,CNS0708208,CNP0004049,CNA0065324,GOMC.bin.9381,marine metagenome,Ocean,,metagenome,34.39 N 119.85 W,Pacific Ocean,,,,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UBA7937;f__;g__;s__,2011-09-21,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708208/
100,CNS0700617,CNP0004049,CNA0055020,GOMC.bin.121,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700617/
101,CNS0700537,CNP0004049,CNA0054940,GOMC.bin.41,marine metagenome,Ocean,,metagenome,45.93 N 130.01 W,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__UBA4459;s__,2011-07-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700537/
102,CNS0700618,CNP0004049,CNA0055021,GOMC.bin.122,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__UBA1140;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700618/
103,CNS0700538,CNP0004049,CNA0054941,GOMC.bin.42,marine metagenome,Ocean,,metagenome,45.93 N 130.01 W,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Nitratifractor;s__,2011-07-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700538/
104,CNS0700620,CNP0004049,CNA0055023,GOMC.bin.124,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Desulfobacterota;c__DSM-4660;o__Desulfatiglandales;f__;g__;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700620/
105,CNS0700621,CNP0004049,CNA0055024,GOMC.bin.125,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__JAADDC01;f__JAADDC01;g__JAADDH01;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700621/
106,CNS0700539,CNP0004049,CNA0054942,GOMC.bin.43,marine metagenome,Ocean,,metagenome,45.93 N 130.01 W,Pacific Ocean,,,,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__JAADHT01;g__;s__,2011-07-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700539/
107,CNS0700623,CNP0004049,CNA0055026,GOMC.bin.127,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_C;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700623/
108,CNS0700540,CNP0004049,CNA0054943,GOMC.bin.44,marine metagenome,Ocean,,metagenome,45.93 N 130.01 W,Pacific Ocean,,,,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__DRLX01;s__,2011-07-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700540/
109,CNS0700541,CNP0004049,CNA0054944,GOMC.bin.45,marine metagenome,Ocean,,metagenome,45.93 N 130.01 W,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__DRPN01;s__,2011-07-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700541/
110,CNS0700624,CNP0004049,CNA0055027,GOMC.bin.128,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1556;g__QNXT01;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700624/
111,CNS0700553,CNP0004049,CNA0054956,GOMC.bin.57,marine metagenome,Ocean,,metagenome,9.84 N 104.29 W,Pacific Ocean,,,,d__Bacteria;p__Aquificota;c__Desulfurobacteriia;o__Desulfurobacteriales;f__Desulfurobacteriaceae;g__;s__,2014-01-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700553/
112,CNS0700625,CNP0004049,CNA0055028,GOMC.bin.129,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700625/
113,CNS0710909,CNP0004049,CNA0060876,GOMC.bin.12394,marine metagenome,Ocean,,metagenome,21.46 N 88.20 E,Indian Ocean,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__SZUA-442;s__,2017-08-02,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0710909/
114,CNS0700628,CNP0004049,CNA0055031,GOMC.bin.132,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700628/
115,CNS0700629,CNP0004049,CNA0055032,GOMC.bin.133,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__B16-G9;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700629/
116,CNS0700630,CNP0004049,CNA0055033,GOMC.bin.134,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__S143-33;g__;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700630/
117,CNS0700555,CNP0004049,CNA0054958,GOMC.bin.59,marine metagenome,Ocean,,metagenome,9.84 N 104.29 W,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Nautiliales;f__Nautiliaceae;g__PUXY01;s__,2014-01-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700555/
118,CNS0700631,CNP0004049,CNA0055034,GOMC.bin.135,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Sulfolobales;f__NBVN01;g__S013-73;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700631/
119,CNS0712279,CNP0004049,CNA0066991,GOMC.bin.13764,marine metagenome,Ocean,,metagenome,48.58 N 123.50 W,Pacific Ocean,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__1-14-0-10-32-24;s__,2016-04-13,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712279/
120,CNS0712314,CNP0004049,CNA0067086,GOMC.bin.13799,marine metagenome,Ocean,,metagenome,48.58 N 123.50 W,Pacific Ocean,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__JABHWZ01;s__,2016-04-13,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712314/
121,CNS0700556,CNP0004049,CNA0054959,GOMC.bin.60,marine metagenome,Ocean,,metagenome,9.84 N 104.29 W,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__CAIJNA01;s__,2014-01-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700556/
122,CNS0700557,CNP0004049,CNA0054960,GOMC.bin.61,marine metagenome,Ocean,,metagenome,9.84 N 104.29 W,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__,2014-01-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700557/
123,CNS0712831,CNP0004049,CNA0066886,GOMC.bin.14316,marine metagenome,Ocean,,metagenome,10.62 N 65.17 W,Atlantic Ocean,,,,d__Bacteria;p__Marinisomatota;c__UBA8477;o__UBA8477;f__UBA8477;g__;s__,2014-05-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712831/
124,CNS0712906,CNP0004049,CNA0067110,GOMC.bin.14391,marine metagenome,Ocean,,metagenome,10.62 N 65.17 W,Atlantic Ocean,,,,d__Bacteria;p__Desulfobacterota;c__DSWW01;o__;f__;g__;s__,2014-05-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712906/
125,CNS0700632,CNP0004049,CNA0055035,GOMC.bin.136,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Caldisericota;c__Caldisericia;o__Caldisericales;f__Caldisericaceae;g__S143-107;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700632/
126,CNS0700633,CNP0004049,CNA0055036,GOMC.bin.137,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Nanoarchaeales;f__Nanoarchaeaceae;g__;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700633/
127,CNS0700634,CNP0004049,CNA0055037,GOMC.bin.138,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__UBA985;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700634/
128,CNS0713285,CNP0004049,CNA0067688,GOMC.bin.14770,marine metagenome,Ocean,,metagenome,41.58 N 70.64 W,Atlantic Ocean,,,,d__Bacteria;p__OLB16;c__OLB16;o__;f__;g__;s__,2018-03-07,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713285/
129,CNS0700563,CNP0004049,CNA0054966,GOMC.bin.67,marine metagenome,Ocean,,metagenome,12.93 N 143.62 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__SZUA-150;g__;s__,2010-06-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700563/
130,CNS0716593,CNP0004049,CNA0054887,GOMC.bin.15012,marine metagenome,Ocean,,metagenome,36.06 N 120.31 E,Pacific Ocean,,,,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__JAAKFQ01;f__;g__;s__,not collected,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0716593/
131,CNS0713620,CNP0004049,CNA0068023,GOMC.bin.15120,marine metagenome,Ocean,,metagenome,72.00 N 0.10 E,Arctic Ocean,,,,d__Bacteria;p__UBA8248;c__;o__;f__;g__;s__,2014-07-22,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713620/
132,CNS0700567,CNP0004049,CNA0054970,GOMC.bin.71,marine metagenome,Ocean,,metagenome,12.93 N 143.62 E,Pacific Ocean,,,,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA9933;g__;s__,2010-06-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700567/
133,CNS0700568,CNP0004049,CNA0054971,GOMC.bin.72,marine metagenome,Ocean,,metagenome,12.93 N 143.62 E,Pacific Ocean,,,,d__Bacteria;p__JdFR-76;c__JdFR-76;o__JdFR-76;f__DREG01;g__DREG01;s__DREG01 sp011040895,2010-06-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700568/
134,CNS0700635,CNP0004049,CNA0055038,GOMC.bin.139,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1556;g__QNXT01;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700635/
135,CNS0700569,CNP0004049,CNA0054972,GOMC.bin.73,marine metagenome,Ocean,,metagenome,12.93 N 143.62 E,Pacific Ocean,,,,d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__UBA7950;f__UBA9294;g__M55B144;s__,2010-06-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700569/
136,CNS0700571,CNP0004049,CNA0054974,GOMC.bin.75,marine metagenome,Ocean,,metagenome,12.93 N 143.62 E,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__JAADFJ01;f__JAADFJ01;g__JAADFJ01;s__,2010-06-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700571/
137,CNS0700572,CNP0004049,CNA0054975,GOMC.bin.76,marine metagenome,Ocean,,metagenome,12.93 N 143.62 E,Pacific Ocean,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__JAGVXH01;s__,2010-06-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700572/
138,CNS0700573,CNP0004049,CNA0054976,GOMC.bin.77,marine metagenome,Ocean,,metagenome,12.93 N 143.62 E,Pacific Ocean,,,,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9983;g__;s__,2010-06-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700573/
139,CNS0700574,CNP0004049,CNA0054977,GOMC.bin.78,marine metagenome,Ocean,,metagenome,12.93 N 143.62 E,Pacific Ocean,,,,d__Bacteria;p__Actinobacteriota;c__Aquicultoria;o__SURF-47;f__;g__;s__,2010-06-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700574/
140,CNS0700575,CNP0004049,CNA0054978,GOMC.bin.79,marine metagenome,Ocean,,metagenome,12.93 N 143.62 E,Pacific Ocean,,,,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__JdFR-85;g__BMS3Bbin07;s__BMS3Bbin07 sp002898135,2010-06-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700575/
141,CNS0700578,CNP0004049,CNA0054981,GOMC.bin.82,marine metagenome,Ocean,,metagenome,12.93 N 143.62 E,Pacific Ocean,,,,d__Bacteria;p__Omnitrophota;c__Koll11;o__1-14-0-20-42-13;f__1-14-0-20-42-13;g__DRER01;s__DRER01 sp011051015,2010-06-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700578/
142,CNS0700580,CNP0004049,CNA0054983,GOMC.bin.84,marine metagenome,Ocean,,metagenome,12.93 N 143.62 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__JAADID01;s__,2010-06-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700580/
143,CNS0700583,CNP0004049,CNA0054986,GOMC.bin.87,marine metagenome,Ocean,,metagenome,12.55 N 143.39 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__,2012-09-15,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700583/
144,CNS0700584,CNP0004049,CNA0054987,GOMC.bin.88,marine metagenome,Ocean,,metagenome,12.55 N 143.39 E,Pacific Ocean,,,,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__JdFR-85;g__BMS3Bbin07;s__,2012-09-15,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700584/
145,CNS0700585,CNP0004049,CNA0054988,GOMC.bin.89,marine metagenome,Ocean,,metagenome,12.55 N 143.39 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__;s__,2012-09-15,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700585/
146,CNS0700586,CNP0004049,CNA0054989,GOMC.bin.90,marine metagenome,Ocean,,metagenome,12.55 N 143.39 E,Pacific Ocean,,,,d__Bacteria;p__NPL-UPA2;c__NPL-UPA2;o__NPL-UPA2;f__JAADIA01;g__;s__,2012-09-15,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700586/
147,CNS0700588,CNP0004049,CNA0054991,GOMC.bin.92,marine metagenome,Ocean,,metagenome,12.55 N 143.39 E,Pacific Ocean,,,,d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__Micrarchaeaceae;g__Mancarchaeum;s__,2012-09-15,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700588/
148,CNS0700589,CNP0004049,CNA0054992,GOMC.bin.93,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Aciduliprofundales;f__Aciduliprofundaceae;g__JAADDK01;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700589/
149,CNS0700591,CNP0004049,CNA0054994,GOMC.bin.95,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__JAADIZ01;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700591/
150,CNS0700592,CNP0004049,CNA0054995,GOMC.bin.96,marine metagenome,Ocean,,metagenome,3.80 S 152.10 E,Pacific Ocean,,,,d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Sulfolobales;f__NBVN01;g__S013-73;s__,2011-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700592/
